sub	ses	modality	run	task	acq	dir	filepath	AcquisitionDate	AcquisitionTime	sbref
05	02	bold	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-fLoc_run-10_bold.nii.gz		16:52:28.515000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-fLoc_run-10_sbref.nii.gz
05	02	bold	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retCB_run-01_bold.nii.gz		15:19:27.682500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retCB_run-01_sbref.nii.gz
05	02	bold	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retCB_run-02_bold.nii.gz		16:18:21.397500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retCB_run-02_sbref.nii.gz
05	02	bold	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retFF_run-01_bold.nii.gz		15:12:45.227500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retFF_run-01_sbref.nii.gz
05	02	bold	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retFF_run-02_bold.nii.gz		16:11:59.510000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retFF_run-02_sbref.nii.gz
05	02	bold	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retRW_run-01_bold.nii.gz		15:02:9.215000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retRW_run-01_sbref.nii.gz
05	02	bold	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retRW_run-02_bold.nii.gz		16:05:13.435000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retRW_run-02_sbref.nii.gz
05	02	sbref	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-fLoc_run-01_sbref.nii.gz		14:23:47.352500	
05	02	sbref	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-fLoc_run-02_sbref.nii.gz		14:29:48.460000	
05	02	sbref	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-fLoc_run-03_sbref.nii.gz		14:35:48.807500	
05	02	sbref	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-fLoc_run-04_sbref.nii.gz		14:46:10.115000	
05	02	sbref	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-fLoc_run-05_sbref.nii.gz		14:52:5.962500	
05	02	sbref	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-fLoc_run-06_sbref.nii.gz		16:27:55.692500	
05	02	sbref	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-fLoc_run-07_sbref.nii.gz		16:33:52.667500	
05	02	sbref	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-fLoc_run-08_sbref.nii.gz		16:40:25.045000	
05	02	sbref	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-fLoc_run-09_sbref.nii.gz		16:46:20.780000	
05	02	sbref	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-fLoc_run-10_sbref.nii.gz		16:52:14.515000	
05	02	sbref	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retCB_run-01_sbref.nii.gz		15:19:13.682500	
05	02	sbref	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retCB_run-02_sbref.nii.gz		16:18:7.397500	
05	02	sbref	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retFF_run-01_sbref.nii.gz		15:08:50.525000	
05	02	sbref	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retFF_run-02_sbref.nii.gz		15:12:31.227500	
05	02	sbref	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retRW_run-01_sbref.nii.gz		15:01:55.215000	
05	02	sbref	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-02/func/sub-05_ses-02_task-retRW_run-02_sbref.nii.gz		16:04:59.435000	
05	03	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/anat/sub-05_ses-03_run-01_T1w.nii		17:34:7.702500	
05	03	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/anat/sub-05_ses-03_run-01_T1w.nii.gz		17:34:7.702500	
05	03	bold	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-01_bold.nii.gz		17:47:57.677500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-01_sbref.nii.gz
05	03	bold	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-02_bold.nii.gz		17:54:44.262500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-02_sbref.nii.gz
05	03	bold	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-03_bold.nii.gz		18:01:11.515000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-03_sbref.nii.gz
05	03	bold	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-04_bold.nii.gz		18:07:57.092500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-04_sbref.nii.gz
05	03	bold	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-05_bold.nii.gz		18:23:42.697500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-05_sbref.nii.gz
05	03	bold	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-06_bold.nii.gz		19:56:15.225000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-06_sbref.nii.gz
05	03	bold	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-07_bold.nii.gz		20:02:50.680000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-07_sbref.nii.gz
05	03	bold	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-08_bold.nii.gz		20:08:51.117500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-08_sbref.nii.gz
05	03	bold	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-09_bold.nii.gz		20:14:48.497500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-09_sbref.nii.gz
05	03	bold	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-10_bold.nii.gz		20:20:40.472500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-10_sbref.nii.gz
05	03	bold	11	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-11_bold.nii.gz		20:27:19.322500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-11_sbref.nii.gz
05	03	bold	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retCB_run-01_bold.nii.gz		18:46:25.655000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retCB_run-01_sbref.nii.gz
05	03	bold	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retCB_run-02_bold.nii.gz		19:48:30.175000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retCB_run-02_sbref.nii.gz
05	03	bold	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retFF_run-01_bold.nii.gz		18:40:18.027500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retFF_run-01_sbref.nii.gz
05	03	bold	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retFF_run-02_bold.nii.gz		19:42:26.005000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retFF_run-02_sbref.nii.gz
05	03	bold	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retRW_run-01_bold.nii.gz		18:33:17.085000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retRW_run-01_sbref.nii.gz
05	03	bold	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retRW_run-02_bold.nii.gz		19:36:21.592500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retRW_run-02_sbref.nii.gz
05	03	sbref	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-01_sbref.nii.gz		17:47:43.677500	
05	03	sbref	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-02_sbref.nii.gz		17:54:30.262500	
05	03	sbref	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-03_sbref.nii.gz		18:00:57.515000	
05	03	sbref	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-04_sbref.nii.gz		18:07:43.092500	
05	03	sbref	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-05_sbref.nii.gz		18:23:28.697500	
05	03	sbref	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-06_sbref.nii.gz		19:56:1.225000	
05	03	sbref	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-07_sbref.nii.gz		20:02:36.680000	
05	03	sbref	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-08_sbref.nii.gz		20:08:37.117500	
05	03	sbref	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-09_sbref.nii.gz		20:14:34.497500	
05	03	sbref	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-10_sbref.nii.gz		20:20:26.472500	
05	03	sbref	11	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-fLoc_run-11_sbref.nii.gz		20:27:5.322500	
05	03	sbref	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retCB_run-01_sbref.nii.gz		18:46:11.655000	
05	03	sbref	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retCB_run-02_sbref.nii.gz		19:48:16.175000	
05	03	sbref	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retFF_run-01_sbref.nii.gz		18:40:4.027500	
05	03	sbref	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retFF_run-02_sbref.nii.gz		19:42:12.005000	
05	03	sbref	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retRW_run-01_sbref.nii.gz		18:33:3.085000	
05	03	sbref	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-03/func/sub-05_ses-03_task-retRW_run-02_sbref.nii.gz		19:36:7.592500	
05	04	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/anat/sub-05_ses-04_run-01_T1w.nii		10:47:21.007500	
05	04	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/anat/sub-05_ses-04_run-01_T1w.nii.gz		10:47:21.007500	
05	04	bold	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-01_bold.nii.gz		10:59:14.657500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-01_sbref.nii.gz
05	04	bold	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-02_bold.nii.gz		11:05:13.395000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-02_sbref.nii.gz
05	04	bold	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-03_bold.nii.gz		11:11:54.177500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-03_sbref.nii.gz
05	04	bold	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-04_bold.nii.gz		11:17:48.572500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-04_sbref.nii.gz
05	04	bold	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-05_bold.nii.gz		11:23:45.825000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-05_sbref.nii.gz
05	04	bold	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-06_bold.nii.gz		12:39:10.195000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-06_sbref.nii.gz
05	04	bold	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-07_bold.nii.gz		12:45:0.072500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-07_sbref.nii.gz
05	04	bold	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-08_bold.nii.gz		12:51:4.685000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-08_sbref.nii.gz
05	04	bold	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-09_bold.nii.gz		12:56:59.620000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-09_sbref.nii.gz
05	04	bold	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-10_bold.nii.gz		13:02:46.187500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-10_sbref.nii.gz
05	04	bold	11	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-11_bold.nii.gz		13:12:26.092500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-11_sbref.nii.gz
05	04	bold	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retCB_run-01_bold.nii.gz		11:51:0.327500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retCB_run-01_sbref.nii.gz
05	04	bold	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retCB_run-02_bold.nii.gz		12:30:10.435000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retCB_run-02_sbref.nii.gz
05	04	bold	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retFF_run-01_bold.nii.gz		11:44:57.312500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retFF_run-01_sbref.nii.gz
05	04	bold	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retFF_run-02_bold.nii.gz		12:24:9.912500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retFF_run-02_sbref.nii.gz
05	04	bold	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retRW_run-01_bold.nii.gz		11:38:42.810000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retRW_run-01_sbref.nii.gz
05	04	bold	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retRW_run-02_bold.nii.gz		12:18:6.397500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retRW_run-02_sbref.nii.gz
05	04	sbref	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-01_sbref.nii.gz		10:59:0.657500	
05	04	sbref	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-02_sbref.nii.gz		11:04:59.395000	
05	04	sbref	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-03_sbref.nii.gz		11:11:40.177500	
05	04	sbref	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-04_sbref.nii.gz		11:17:34.572500	
05	04	sbref	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-05_sbref.nii.gz		11:23:31.825000	
05	04	sbref	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-06_sbref.nii.gz		12:38:56.195000	
05	04	sbref	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-07_sbref.nii.gz		12:44:46.072500	
05	04	sbref	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-08_sbref.nii.gz		12:50:50.685000	
05	04	sbref	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-09_sbref.nii.gz		12:56:45.620000	
05	04	sbref	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-10_sbref.nii.gz		13:02:32.187500	
05	04	sbref	11	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-fLoc_run-11_sbref.nii.gz		13:12:12.092500	
05	04	sbref	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retCB_run-01_sbref.nii.gz		11:50:46.327500	
05	04	sbref	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retCB_run-02_sbref.nii.gz		12:29:56.435000	
05	04	sbref	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retFF_run-01_sbref.nii.gz		11:44:43.312500	
05	04	sbref	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retFF_run-02_sbref.nii.gz		12:23:55.912500	
05	04	sbref	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retRW_run-01_sbref.nii.gz		11:38:28.810000	
05	04	sbref	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-04/func/sub-05_ses-04_task-retRW_run-02_sbref.nii.gz		12:17:52.397500	
05	05	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/anat/sub-05_ses-05_run-01_T1w.nii.gz		17:37:1.827500	
05	05	bold	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-01_bold.nii.gz		17:55:54.510000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-01_sbref.nii.gz
05	05	bold	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-02_bold.nii.gz		18:01:42.082500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-02_sbref.nii.gz
05	05	bold	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-03_bold.nii.gz		18:08:17.030000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-03_sbref.nii.gz
05	05	bold	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-04_bold.nii.gz		18:14:11.137500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-04_sbref.nii.gz
05	05	bold	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-05_bold.nii.gz		18:19:58.617500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-05_sbref.nii.gz
05	05	bold	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-06_bold.nii.gz		19:46:28.325000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-06_sbref.nii.gz
05	05	bold	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-07_bold.nii.gz		19:52:18.045000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-07_sbref.nii.gz
05	05	bold	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-08_bold.nii.gz		19:58:4.585000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-08_sbref.nii.gz
05	05	bold	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-09_bold.nii.gz		20:04:8.045000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-05/ses-05/func/sub-05_ses-05_task-fLoc_run-09_sbref.nii.gz
